,Country,Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air temperature (¡C),Air temperature (¡F),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
193,Slovakia,26400,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
194,Slovakia,26401,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,warmer,22.0,71.6,3.4,38.1,Database 2
195,Slovakia,26402,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
196,Slovakia,26403,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
197,Slovakia,26404,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,-1.0,1.0,warmer,,,3.4,38.1,Database 2
198,Slovakia,26405,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,20.0,68.0,3.4,38.1,Database 2
199,Slovakia,26406,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,24.0,75.2,3.4,38.1,Database 2
200,Slovakia,26407,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
201,Slovakia,26408,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,warmer,24.0,75.2,3.4,38.1,Database 2
202,Slovakia,26409,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,no change,,,3.4,38.1,Database 2
203,Slovakia,26410,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,warmer,,,3.4,38.1,Database 2
204,Slovakia,26411,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
205,Slovakia,26412,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,warmer,20.0,68.0,3.4,38.1,Database 2
206,Slovakia,26413,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,no change,20.0,68.0,3.4,38.1,Database 2
207,Slovakia,26414,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
208,Slovakia,26415,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,warmer,22.0,71.6,3.4,38.1,Database 2
209,Slovakia,26416,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,warmer,,,3.4,38.1,Database 2
210,Slovakia,26417,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
211,Slovakia,26418,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
212,Slovakia,26419,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,-1.0,1.0,warmer,27.0,80.6,3.4,38.1,Database 2
213,Slovakia,26420,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,no change,,,3.4,38.1,Database 2
214,Slovakia,26421,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
215,Slovakia,26422,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
216,Slovakia,26423,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,warmer,22.0,71.6,3.4,38.1,Database 2
217,Slovakia,26424,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,no change,,,3.4,38.1,Database 2
218,Slovakia,26425,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,warmer,,,3.4,38.1,Database 2
219,Slovakia,26426,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,,,3.4,38.1,Database 2
220,Slovakia,26427,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
221,Slovakia,26428,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
222,Slovakia,26429,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,,,3.4,38.1,Database 2
223,Slovakia,26430,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,no change,20.0,68.0,3.4,38.1,Database 2
224,Slovakia,26431,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,,,3.4,38.1,Database 2
225,Slovakia,26432,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
226,Slovakia,26433,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,,,3.4,38.1,Database 2
227,Slovakia,26434,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
228,Slovakia,26435,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,no change,20.0,68.0,3.4,38.1,Database 2
229,Slovakia,26436,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,20.0,68.0,3.4,38.1,Database 2
230,Slovakia,26437,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,0.0,warmer,,,3.4,38.1,Database 2
231,Slovakia,26438,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,warmer,,,3.4,38.1,Database 2
232,Slovakia,26439,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,20.0,68.0,3.4,38.1,Database 2
233,Slovakia,26440,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,warmer,,,3.4,38.1,Database 2
234,Slovakia,26441,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
235,Slovakia,26442,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,-1.0,1.0,warmer,22.0,71.6,3.4,38.1,Database 2
236,Slovakia,26443,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
237,Slovakia,26444,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,0.0,warmer,,,3.4,38.1,Database 2
238,Slovakia,26445,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,0.0,warmer,22.0,71.6,3.4,38.1,Database 2
239,Slovakia,26446,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
240,Slovakia,26447,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,20.0,68.0,3.4,38.1,Database 2
