,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
65501,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,2.0,,,,,,,,,,,,,,,27.1,80.8,,,,,,,,,,,,,27.2,81.0,,,,,73.0,,,0.5,98.43,,,,,,,189.0,,,,,,,24.0,75.2,Database 2
65502,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,1.0,,,,,,,,,,,,,,,28.6,83.5,,,,,,,,,,,,,28.6,83.5,,,,,71.0,,,0.2,39.37,,,,,,,151.0,,,,,,,24.0,75.2,Database 2
65503,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,0.0,,,,,,,,,,,,,,,25.7,78.3,,,,,,,,,,,,,26.9,80.4,,,,,73.0,,,0.7,137.8,,,,,,,152.0,,,,,,,24.0,75.2,Database 2
65504,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,1.0,,,,,,,,,,,,,,,27.0,80.6,,,,,,,,,,,,,28.0,82.4,,,,,71.0,,,0.5,98.43,,,,,,,154.0,,,,,,,24.0,75.2,Database 2
65505,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,0.0,,,,,,,,,,,,,,,27.2,81.0,,,,,,,,,,,,,27.7,81.9,,,,,69.0,,,0.3,59.06,,,,,,,156.0,,,,,,,24.0,75.2,Database 2
65506,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,1.0,,,,,,,,,,,,,,,27.2,81.0,,,,,,,,,,,,,27.7,81.9,,,,,69.0,,,0.3,59.06,,,,,,,151.0,,,,,,,24.0,75.2,Database 2
65507,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,1.0,,,,,,,,,,,,,,,27.9,82.2,,,,,,,,,,,,,27.9,82.2,,,,,65.0,,,0.1,19.69,,,,,,,154.0,,,,,,,24.0,75.2,Database 2
65508,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,1.0,,,,,,,,,,,,,,,29.5,85.1,,,,,,,,,,,,,30.4,86.7,,,,,62.0,,,0.4,78.74,,,,,,,152.0,,,,,,,24.0,75.2,Database 2
65509,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,1.0,,,,,,,,,,,,,,,29.5,85.1,,,,,,,,,,,,,30.4,86.7,,,,,62.0,,,0.4,78.74,,,,,,,162.0,,,,,,,24.0,75.2,Database 2
65510,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,0.0,,,,,,,,,,,,,,,29.3,84.7,,,,,,,,,,,,,29.2,84.6,,,,,63.0,,,0.3,59.06,,,,,,,157.0,,,,,,,24.0,75.2,Database 2
65511,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,0.0,,,,,,,,,,,,,,,29.3,84.7,,,,,,,,,,,,,29.2,84.6,,,,,63.0,,,0.3,59.06,,,,,,,151.0,,,,,,,24.0,75.2,Database 2
65512,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,1.0,,,,,,,,,,,,,,,29.5,85.1,,,,,,,,,,,,,29.9,85.8,,,,,64.0,,,0.5,98.43,,,,,,,159.0,,,,,,,24.0,75.2,Database 2
65513,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,1.0,,,,,,,,,,,,,,,29.5,85.1,,,,,,,,,,,,,29.9,85.8,,,,,64.0,,,0.5,98.43,,,,,,,160.0,,,,,,,24.0,75.2,Database 2
65514,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,2.0,,,,,,,,,,,,,,,32.0,89.6,,,,,,,,,,,,,32.8,91.0,,,,,46.0,,,0.3,59.06,,,,,,,154.0,,,,,,,24.0,75.2,Database 2
65515,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,3.0,,,,,,,,,,,,,,,32.0,89.6,,,,,,,,,,,,,32.8,91.0,,,,,46.0,,,0.3,59.06,,,,,,,174.0,,,,,,,24.0,75.2,Database 2
65516,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,2.0,,,,,,,,,,,,,,,30.6,87.1,,,,,,,,,,,,,31.7,89.1,,,,,54.0,,,0.4,78.74,,,,,,,156.0,,,,,,,24.0,75.2,Database 2
65517,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,3.0,,,,,,,,,,,,,,,31.9,89.4,,,,,,,,,,,,,32.7,90.9,,,,,56.0,,,0.2,39.37,,,,,,,165.0,,,,,,,24.0,75.2,Database 2
65518,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,3.0,,,,,,,,,,,,,,,31.9,89.4,,,,,,,,,,,,,32.7,90.9,,,,,56.0,,,0.2,39.37,,,,,,,160.0,,,,,,,24.0,75.2,Database 2
65519,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,3.0,,,,,,,,,,,,,,,31.5,88.7,,,,,,,,,,,,,32.5,90.5,,,,,52.0,,,0.2,39.37,,,,,,,159.0,,,,,,,24.0,75.2,Database 2
65520,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,2.0,,,,,,,,,,,,,,,32.8,91.0,,,,,,,,,,,,,33.6,92.5,,,,,56.0,,,0.3,59.06,,,,,,,174.0,,,,,,,24.0,75.2,Database 2
65521,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,2.0,,,,,,,,,,,,,,,29.7,85.5,,,,,,,,,,,,,30.7,87.3,,,,,61.0,,,0.7,137.8,,,,,,,163.0,,,,,,,24.0,75.2,Database 2
65522,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,2.0,,,,,,,,,,,,,,,29.2,84.6,,,,,,,,,,,,,30.2,86.4,,,,,63.0,,,0.4,78.74,,,,,,,164.0,,,,,,,24.0,75.2,Database 2
65523,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,0.0,,,,,,,,,,,,,,,28.0,82.4,,,,,,,,,,,,,28.7,83.7,,,,,68.0,,,0.2,39.37,,,,,,,168.0,,,,,,,24.0,75.2,Database 2
65524,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,2.0,,,,,,,,,,,,,,,28.0,82.4,,,,,,,,,,,,,28.7,83.7,,,,,68.0,,,0.2,39.37,,,,,,,174.0,,,,,,,24.0,75.2,Database 2
65525,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,0.0,,,,,,,,,,,,,,,28.0,82.4,,,,,,,,,,,,,28.7,83.7,,,,,68.0,,,0.3,59.06,,,,,,,170.0,,,,,,,24.0,75.2,Database 2
65526,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,0.0,,,,,,,,,,,,,,,31.2,88.2,,,,,,,,,,,,,31.1,88.0,,,,,66.0,,,0.3,59.06,,,,,,,159.0,,,,,,,24.0,75.2,Database 2
65527,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,3.0,,,,,,,,,,,,,,,30.7,87.3,,,,,,,,,,,,,30.3,86.5,,,,,64.0,,,0.3,59.06,,,,,,,148.0,,,,,,,24.0,75.2,Database 2
65528,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,1.0,,,,,,,,,,,,,,,31.6,88.9,,,,,,,,,,,,,34.1,93.4,,,,,61.0,,,0.3,59.06,,,,,,,160.0,,,,,,,24.0,75.2,Database 2
65529,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Summer,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Air Conditioned,,,,2.0,,,,,,,,,,,,,,,31.6,88.9,,,,,,,,,,,,,34.1,93.4,,,,,61.0,,,0.3,59.06,,,,,,,165.0,,,,,,,24.0,75.2,Database 2
65530,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,2.0,,,,,,,,,,,,,,,28.5,83.3,,,,,,,,,,,,,28.8,83.8,,,,,71.0,,,0.3,59.06,,,,,,,160.0,,,,,,,24.0,75.2,Database 2
65531,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,0.0,,,,,,,,,,,,,,,27.9,82.2,,,,,,,,,,,,,28.2,82.8,,,,,74.0,,,0.2,39.37,,,,,,,169.0,,,,,,,24.0,75.2,Database 2
65532,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,0.0,,,,,,,,,,,,,,,28.4,83.1,,,,,,,,,,,,,28.9,84.0,,,,,70.0,,,0.4,78.74,,,,,,,170.0,,,,,,,24.0,75.2,Database 2
65533,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,2.0,,,,,,,,,,,,,,,28.8,83.8,,,,,,,,,,,,,29.0,84.2,,,,,75.0,,,0.1,19.69,,,,,,,150.0,,,,,,,24.0,75.2,Database 2
65534,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,1.0,,,,,,,,,,,,,,,28.7,83.7,,,,,,,,,,,,,28.6,83.5,,,,,71.0,,,0.3,59.06,,,,,,,172.0,,,,,,,24.0,75.2,Database 2
65535,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,1.0,,,,,,,,,,,,,,,29.3,84.7,,,,,,,,,,,,,31.0,87.8,,,,,65.0,,,0.2,39.37,,,,,,,175.0,,,,,,,24.0,75.2,Database 2
65536,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,1.0,,,,,,,,,,,,,,,30.5,86.9,,,,,,,,,,,,,32.6,90.7,,,,,63.0,,,0.1,19.69,,,,,,,170.0,,,,,,,24.0,75.2,Database 2
65537,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,0.0,,,,,,,,,,,,,,,29.9,85.8,,,,,,,,,,,,,31.0,87.8,,,,,62.0,,,0.5,98.43,,,,,,,176.0,,,,,,,24.0,75.2,Database 2
65538,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,2.0,,,,,,,,,,,,,,,28.8,83.8,,,,,,,,,,,,,29.5,85.1,,,,,67.0,,,0.5,98.43,,,,,,,165.0,,,,,,,24.0,75.2,Database 2
65539,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,1.0,,,,,,,,,,,,,,,30.8,87.4,,,,,,,,,,,,,33.1,91.6,,,,,62.0,,,0.5,98.43,,,,,,,180.0,,,,,,,24.0,75.2,Database 2
65540,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,1.0,,,,,,,,,,,,,,,32.1,89.8,,,,,,,,,,,,,31.9,89.4,,,,,56.0,,,0.3,59.06,,,,,,,155.0,,,,,,,24.0,75.2,Database 2
65541,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,1.0,,,,,,,,,,,,,,,28.5,83.3,,,,,,,,,,,,,28.6,83.5,,,,,70.0,,,0.3,59.06,,,,,,,178.0,,,,,,,24.0,75.2,Database 2
65542,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,3.0,,,,,,,,,,,,,,,28.4,83.1,,,,,,,,,,,,,28.9,84.0,,,,,70.0,,,0.2,39.37,,,,,,,170.0,,,,,,,24.0,75.2,Database 2
65543,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,0.0,,,,,,,,,,,,,,,28.8,83.8,,,,,,,,,,,,,29.5,85.1,,,,,67.0,,,0.7,137.8,,,,,,,170.0,,,,,,,24.0,75.2,Database 2
65544,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,3.0,,,,,,,,,,,,,,,28.6,83.5,,,,,,,,,,,,,28.8,83.8,,,,,71.0,,,0.2,39.37,,,,,,,160.0,,,,,,,24.0,75.2,Database 2
65545,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,3.0,,,,,,,,,,,,,,,28.5,83.3,,,,,,,,,,,,,28.8,83.8,,,,,71.0,,,0.2,39.37,,,,,,,162.0,,,,,,,24.0,75.2,Database 2
65546,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,2.0,,,,,,,,,,,,,,,28.5,83.3,,,,,,,,,,,,,28.6,83.5,,,,,70.0,,,0.3,59.06,,,,,,,170.0,,,,,,,24.0,75.2,Database 2
65547,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,2.0,,,,,,,,,,,,,,,32.1,89.8,,,,,,,,,,,,,31.9,89.4,,,,,56.0,,,0.4,78.74,,,,,,,158.0,,,,,,,24.0,75.2,Database 2
65548,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,3.0,,,,,,,,,,,,,,,30.8,87.4,,,,,,,,,,,,,33.1,91.6,,,,,62.0,,,0.4,78.74,,,,,,,149.0,,,,,,,24.0,75.2,Database 2
65549,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,1.0,,,,,,,,,,,,,,,29.0,84.2,,,,,,,,,,,,,29.7,85.5,,,,,70.0,,,0.3,59.06,,,,,,,167.0,,,,,,,24.0,75.2,Database 2
65550,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,0.0,,,,,,,,,,,,,,,27.8,82.0,,,,,,,,,,,,,28.1,82.6,,,,,79.0,,,0.2,39.37,,,,,,,155.0,,,,,,,24.0,75.2,Database 2
65551,"Romero, R. A., Bojrquez, G., Corral, M., & Gallegos, R. (2013). Energy and the occupantÕs thermal perception of low-income dwellings in hot-dry climate: Mexicali, Mxico. Renewable energy, 49, 267-270.",Ramona Romero,2006.0,Autumn,Aw,Tropical wet savanna,Colima,Mexico,Multifamily housing,Mixed Mode,Unknown,,,,0.0,,,,,,,,,,,,,,,28.5,83.3,,,,,,,,,,,,,29.0,84.2,,,,,73.0,,,0.1,19.69,,,,,,,160.0,,,,,,,24.0,75.2,Database 2
