,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
62968,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,6,0.2,6.0,25.98,0.97,1.2,1.2,1.2,1.2,1.2,24.1,75.4,24.1,75.4,22.4,72.4,23.3,74.0,,,,,,,23.5,74.3,23.2,73.8,22.0,71.6,18.6,,,0.04,7.87,0.04,7.87,0.07,13.79,0.1,19.7,,,0.0,1.0,0.0,1.0,1.0,5.0,41.0,Database 2
62969,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,6,-0.3,7.0,24.34,0.91,1.0,1.0,1.0,1.0,1.0,24.1,75.4,24.1,75.4,22.4,72.4,23.3,74.0,,,,,,,23.5,74.3,23.2,73.8,22.0,71.6,18.6,,,0.04,7.87,0.04,7.87,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
62970,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Male,0.0,,no change,,,5,0.1,5.0,25.72,0.93,1.2,1.2,1.2,1.2,1.2,24.1,75.4,24.1,75.4,22.4,72.4,23.3,74.0,,,,,,,23.5,74.3,23.2,73.8,22.0,71.6,18.6,,,0.04,7.87,0.04,7.87,0.07,13.79,0.1,19.7,,,0.0,1.0,0.0,1.0,1.0,5.0,41.0,Database 2
62971,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Air Conditioned,Mechanical Heating,,Male,0.0,,no change,,,5,0.0,5.0,24.91,0.79,1.2,1.2,1.2,1.2,1.2,24.2,75.6,24.2,75.6,22.6,72.6,23.4,74.1,,,,,,,23.6,74.4,23.3,74.0,22.1,71.8,20.0,,,0.04,7.87,0.04,7.87,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,0.0,0.0,5.0,41.0,Database 2
62972,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,-0.5,10.0,23.34,0.83,1.2,1.2,1.2,1.2,1.2,21.6,71.0,21.6,71.0,20.3,68.6,21.3,70.3,,,,,,,20.9,69.7,20.9,69.6,19.9,67.9,25.4,,,0.02,3.94,0.02,3.94,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,0.0,5.0,41.0,Database 2
62973,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,-1.0,,warmer,,,6,-0.4,8.0,23.98,0.92,1.2,1.2,1.2,1.2,1.2,21.6,71.0,21.6,71.0,20.3,68.6,21.3,70.3,,,,,,,20.9,69.7,20.9,69.6,19.9,67.9,25.4,,,0.02,3.94,0.02,3.94,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
62974,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,-1.0,,warmer,,,5,-1.0,26.0,21.01,0.84,1.2,1.2,1.2,1.2,1.2,23.2,73.7,23.2,73.7,21.8,71.2,22.5,72.4,,,,,,,22.5,72.6,22.4,72.3,21.2,70.1,27.1,,,0.74,145.67,0.74,145.67,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
62975,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,-2.0,75.0,18.99,0.77,1.0,1.0,1.0,1.0,1.0,23.2,73.7,23.2,73.7,21.8,71.2,22.5,72.4,,,,,,,22.5,72.6,22.4,72.3,21.2,70.1,27.1,,,0.74,145.67,0.74,145.67,0.07,13.79,0.1,19.7,,,1.0,0.0,0.0,0.0,1.0,5.0,41.0,Database 2
62976,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Male,0.0,,no change,,,4,-0.5,10.0,23.23,0.62,1.2,1.2,1.2,1.2,1.2,23.4,74.0,23.4,74.0,22.0,71.6,22.5,72.6,,,,,,,22.9,73.2,22.5,72.5,21.2,70.2,24.6,,,0.02,3.94,0.02,3.94,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
62977,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,-1.0,,warmer,,,6,-0.2,6.0,22.91,0.92,1.6,1.2,1.2,1.2,1.9,23.2,73.8,23.2,73.8,21.9,71.4,22.4,72.3,,,,,,,22.7,72.9,22.3,72.2,21.0,69.9,24.7,,,1.04,204.72,1.04,204.72,0.09,17.73,0.1,19.7,,,1.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
62978,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,-1.4,47.0,19.39,0.75,1.2,1.2,1.2,1.2,1.2,23.2,73.8,23.2,73.8,21.9,71.4,22.4,72.3,,,,,,,22.7,72.9,22.3,72.2,21.0,69.9,24.7,,,1.04,204.72,1.04,204.72,0.09,17.73,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
62979,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,-1.0,27.0,20.9,0.83,1.2,1.2,1.2,1.2,1.2,23.0,73.4,23.0,73.4,22.0,71.7,22.2,72.0,,,,,,,22.3,72.1,22.0,71.7,20.9,69.7,27.6,,,0.62,122.05,0.62,122.05,0.07,13.79,0.1,19.7,,,0.0,1.0,0.0,0.0,1.0,5.0,41.0,Database 2
62980,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,-1.0,,warmer,,,6,-0.8,19.0,21.7,0.92,1.2,1.2,1.2,1.2,1.2,23.0,73.4,23.0,73.4,22.0,71.7,22.2,72.0,,,,,,,22.3,72.1,22.0,71.7,20.9,69.7,27.6,,,0.62,122.05,0.62,122.05,0.07,13.79,0.1,19.7,,,0.0,1.0,0.0,0.0,1.0,5.0,41.0,Database 2
62981,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,-2.2,85.0,16.8,0.65,1.2,1.2,1.2,1.2,1.2,23.3,73.9,23.3,73.9,22.3,72.1,22.4,72.4,,,,,,,22.6,72.6,22.3,72.2,21.1,70.1,28.1,,,2.1,413.39,2.1,413.39,0.09,17.73,0.1,19.7,,,0.0,0.0,0.0,0.0,1.0,5.0,41.0,Database 2
62982,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,-1.0,,warmer,,,5,-3.0,99.0,15.15,0.64,1.0,1.0,1.0,1.0,1.0,23.3,73.9,23.3,73.9,22.3,72.1,22.4,72.4,,,,,,,22.6,72.6,22.3,72.2,21.1,70.1,28.1,,,2.1,413.39,2.1,413.39,0.09,17.73,0.1,19.7,,,0.0,0.0,0.0,0.0,1.0,5.0,41.0,Database 2
62983,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,-1.0,,warmer,,,6,,,,0.92,,,,,,24.2,75.5,24.2,75.5,23.3,74.0,23.5,74.2,,,,,,,23.8,74.8,23.5,74.3,22.3,72.1,27.6,,,0.7,137.8,0.7,137.8,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
62984,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,-0.8,18.0,21.73,0.77,1.2,1.2,1.2,1.2,1.2,24.2,75.5,24.2,75.5,23.3,74.0,23.5,74.2,,,,,,,23.8,74.8,23.5,74.3,22.3,72.1,27.6,,,0.7,137.8,0.7,137.8,0.07,13.79,0.1,19.7,,,1.0,1.0,0.0,0.0,1.0,5.0,41.0,Database 2
62985,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,1.0,,no change,,,5,-1.1,30.0,20.24,0.65,1.2,1.2,1.2,1.2,1.2,25.9,78.5,25.9,78.5,25.2,77.4,24.7,76.5,,,,,,,25.3,77.6,25.1,77.2,23.4,74.1,28.2,,,1.64,322.83,1.64,322.83,0.07,13.79,0.1,19.7,,,1.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
62986,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,0.3,7.0,26.95,0.89,1.7,1.2,1.2,1.9,1.9,21.8,71.2,21.8,71.2,21.0,69.8,21.6,71.0,,,,,,,21.1,69.9,21.1,70.0,20.3,68.5,21.7,,,0.04,7.87,0.04,7.87,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
62987,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,-0.9,23.0,21.57,1.03,1.2,1.0,1.2,1.2,1.2,21.9,71.4,21.9,71.4,21.1,70.0,21.7,71.1,,,,,,,21.2,70.2,21.3,70.3,20.4,68.7,22.0,,,0.68,133.86,0.68,133.86,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
62988,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,-1.0,,warmer,,,5,-1.5,50.0,20.85,0.57,1.0,1.0,1.0,1.0,1.0,22.7,72.8,22.7,72.8,21.8,71.3,22.2,72.0,,,,,,,22.1,71.7,22.0,71.6,21.0,69.8,22.4,,,0.04,7.87,0.04,7.87,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
62989,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,1.0,,cooler,,,5,-1.3,38.0,20.26,0.77,1.2,1.2,1.2,1.2,1.2,22.5,72.6,22.5,72.6,21.5,70.7,21.6,70.8,,,,,,,22.0,71.7,22.0,71.6,20.8,69.4,22.8,,,0.64,125.98,0.64,125.98,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,0.0,0.0,5.0,41.0,Database 2
62990,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Male,0.0,,no change,,,5,0.4,9.0,26.13,0.51,1.2,1.2,1.2,1.2,1.2,26.1,78.9,26.1,78.9,28.6,83.5,24.6,76.3,,,,,,,28.0,82.5,29.2,84.6,23.5,74.2,22.0,,,0.02,3.94,0.02,3.94,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,0.0,1.0,5.0,41.0,Database 2
62991,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,-1.2,38.0,19.92,0.82,1.2,1.2,1.2,1.2,1.2,23.1,73.7,23.1,73.7,22.2,72.0,22.4,72.3,,,,,,,22.4,72.4,22.2,72.0,21.1,69.9,24.7,,,1.04,204.72,1.04,204.72,0.07,13.79,0.1,19.7,,,0.0,1.0,0.0,0.0,1.0,5.0,41.0,Database 2
62992,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,-1.6,59.0,18.71,0.7,1.2,1.2,1.2,1.2,1.2,23.1,73.7,23.1,73.7,22.2,72.0,22.4,72.3,,,,,,,22.4,72.4,22.2,72.0,21.1,69.9,24.7,,,1.04,204.72,1.04,204.72,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,0.0,1.0,5.0,41.0,Database 2
62993,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,-1.0,,warmer,,,6,-0.8,20.0,20.9,0.83,1.3,2.0,1.2,1.2,1.2,23.1,73.7,23.1,73.7,22.2,72.0,22.4,72.3,,,,,,,22.4,72.4,22.2,72.0,21.1,69.9,24.7,,,1.04,204.72,1.04,204.72,0.07,13.79,0.1,19.7,,,0.0,1.0,0.0,0.0,1.0,5.0,41.0,Database 2
62994,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Male,0.0,,no change,,,6,-1.2,34.0,20.98,0.25,1.2,1.2,1.2,1.2,1.2,24.2,75.6,24.2,75.6,23.3,73.9,23.2,73.7,,,,,,,23.7,74.7,23.5,74.4,22.0,71.6,28.9,,,0.04,7.87,0.04,7.87,0.07,13.79,0.1,19.7,,,0.0,1.0,0.0,1.0,1.0,5.0,41.0,Database 2
62995,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,6,-1.0,24.0,20.63,0.86,1.2,1.2,1.2,1.2,1.2,24.3,75.7,24.3,75.7,23.2,73.8,23.2,73.7,,,,,,,23.7,74.6,23.3,73.9,21.9,71.5,28.9,,,1.6,314.96,1.6,314.96,0.07,13.79,0.1,19.7,,,0.0,1.0,0.0,1.0,1.0,5.0,41.0,Database 2
62996,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,-1.7,63.0,18.36,0.64,1.2,1.2,1.2,1.2,1.2,24.3,75.7,24.3,75.7,23.2,73.8,23.2,73.7,,,,,,,23.7,74.6,23.3,73.9,21.9,71.5,28.9,,,1.6,314.96,1.6,314.96,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
62997,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Male,0.0,,no change,,,6,-2.8,98.0,16.44,0.33,1.2,1.2,1.2,1.2,1.2,23.1,73.7,23.1,73.7,22.3,72.1,22.5,72.5,,,,,,,22.4,72.4,22.3,72.1,21.2,70.1,29.9,,,0.52,102.36,0.52,102.36,0.09,17.73,0.1,19.7,,,0.0,0.0,0.0,0.0,1.0,5.0,41.0,Database 2
62998,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,-1.1,32.0,20.65,0.74,1.2,1.2,1.2,1.2,1.2,23.2,73.7,23.2,73.7,22.4,72.2,22.5,72.6,,,,,,,22.5,72.5,22.3,72.2,21.2,70.2,29.6,,,0.56,110.24,0.56,110.24,0.07,13.79,0.1,19.7,,,0.0,1.0,0.0,1.0,1.0,5.0,41.0,Database 2
62999,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,5,-1.0,27.0,21.02,0.78,1.2,1.2,1.2,1.2,1.2,23.2,73.7,23.2,73.7,22.4,72.2,22.5,72.6,,,,,,,22.5,72.5,22.3,72.2,21.2,70.2,29.6,,,0.56,110.24,0.56,110.24,0.07,13.79,0.1,19.7,,,0.0,1.0,0.0,1.0,0.0,5.0,41.0,Database 2
63000,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,0.0,,no change,,,6,-0.8,19.0,21.73,0.86,1.2,1.2,1.2,1.2,1.2,23.2,73.7,23.2,73.7,22.4,72.2,22.5,72.6,,,,,,,22.5,72.5,22.3,72.2,21.2,70.2,29.6,,,0.56,110.24,0.56,110.24,0.07,13.79,0.1,19.7,,,0.0,1.0,0.0,1.0,1.0,5.0,41.0,Database 2
63001,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,1.0,,cooler,,,5,-1.0,28.0,20.93,0.77,1.2,1.2,1.2,1.2,1.2,23.2,73.7,23.2,73.7,22.4,72.2,22.5,72.6,,,,,,,22.5,72.5,22.3,72.2,21.2,70.2,29.6,,,0.56,110.24,0.56,110.24,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
63002,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Male,1.0,,cooler,,,5,-0.7,14.0,22.33,0.93,1.2,1.2,1.2,1.2,1.2,23.2,73.7,23.2,73.7,22.4,72.2,22.5,72.6,,,,,,,22.5,72.5,22.3,72.2,21.2,70.2,29.6,,,0.56,110.24,0.56,110.24,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
63003,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008.0,Winter,Cfa,Humid subtropical,Lodi,Italy,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,,Female,1.0,,no change,,,5,-1.3,39.0,20.18,0.69,1.2,1.2,1.2,1.2,1.2,23.2,73.7,23.2,73.7,22.4,72.2,22.5,72.6,,,,,,,22.5,72.5,22.3,72.2,21.2,70.2,29.6,,,0.56,110.24,0.56,110.24,0.07,13.79,0.1,19.7,,,0.0,0.0,0.0,1.0,1.0,5.0,41.0,Database 2
